category_pair,f1,total_count,cc,un,size,run_id
Lebensmittel & Getränke | Möbel & Wohnen,0.4,12,50,000,small,2
Gesundheit & Pflege | Gesundheit & Pflege,1.0,11,50,000,small,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,11,50,000,small,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,10,50,000,small,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,10,50,000,small,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,50,000,small,2
Gesundheit & Pflege | Sport & Freizeit,1.0,8,50,000,small,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,8,50,000,small,2
Bürobedarf | Möbel & Wohnen,1.0,7,50,000,small,2
Bürobedarf | Elektronik & Computer,1.0,7,50,000,small,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,7,50,000,small,2
Lebensmittel & Getränke | Sport & Freizeit,1.0,6,50,000,small,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,6,50,000,small,2
Bürobedarf | Kleidung & Accessoires,0.0,6,50,000,small,2
Haustier & Tierbedarf | Spielzeug & Baby,0.6666666666666666,6,50,000,small,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,6,50,000,small,2
Bürobedarf | Spielzeug & Baby,1.0,6,50,000,small,2
Kosmetik & Drogerie | Lebensmittel & Getränke,0.0,5,50,000,small,2
Auto & Motorrad | Gesundheit & Pflege,0.0,5,50,000,small,2
"Bücher, Filme & Musik | Bürobedarf",1.0,5,50,000,small,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.6666666666666666,5,50,000,small,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,50,000,small,2
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,000,small,2
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,3,50,000,small,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,3,50,000,small,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,3,50,000,small,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,3,50,000,small,2
"Bücher, Filme & Musik | Haustier & Tierbedarf",0.0,2,50,000,small,2
Bürobedarf | Kosmetik & Drogerie,0.0,2,50,000,small,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,000,small,2
Bürobedarf | Bürobedarf,0.0,2,50,000,small,2
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,1,50,000,small,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,000,small,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,000,small,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,50,000,small,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,000,small,2
Kleidung & Accessoires | Kleidung & Accessoires,0.6171875,919,20,100,large,1
Möbel & Wohnen | Möbel & Wohnen,0.43523316062176165,709,20,100,large,1
Kleidung & Accessoires | Möbel & Wohnen,0.42857142857142855,429,20,100,large,1
Kleidung & Accessoires | Sport & Freizeit,0.5777777777777777,206,20,100,large,1
Elektronik & Computer | Möbel & Wohnen,0.9142857142857143,194,20,100,large,1
Elektronik & Computer | Kleidung & Accessoires,0.8,176,20,100,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.56,108,20,100,large,1
Elektronik & Computer | Elektronik & Computer,0.9117647058823529,102,20,100,large,1
Kleidung & Accessoires | Spielzeug & Baby,1.0,97,20,100,large,1
Spielzeug & Baby | Spielzeug & Baby,0.8627450980392157,97,20,100,large,1
Möbel & Wohnen | Spielzeug & Baby,0.7058823529411765,97,20,100,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.6666666666666666,93,20,100,large,1
Sport & Freizeit | Sport & Freizeit,0.4827586206896552,89,20,100,large,1
Möbel & Wohnen | Sport & Freizeit,1.0,87,20,100,large,1
Auto & Motorrad | Kleidung & Accessoires,0.0,83,20,100,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,1.0,80,20,100,large,1
Auto & Motorrad | Auto & Motorrad,0.8235294117647058,79,20,100,large,1
Kosmetik & Drogerie | Möbel & Wohnen,0.8,75,20,100,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.85,72,20,100,large,1
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,55,20,100,large,1
Auto & Motorrad | Möbel & Wohnen,0.0,46,20,100,large,1
Elektronik & Computer | Spielzeug & Baby,1.0,38,20,100,large,1
Elektronik & Computer | Kosmetik & Drogerie,0.6666666666666666,37,20,100,large,1
Gesundheit & Pflege | Möbel & Wohnen,0.8,29,20,100,large,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,29,20,100,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.875,27,20,100,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,100,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,21,20,100,large,1
Elektronik & Computer | Gesundheit & Pflege,0.0,20,20,100,large,1
Elektronik & Computer | Sport & Freizeit,0.0,20,20,100,large,1
Auto & Motorrad | Elektronik & Computer,0.0,19,20,100,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.7058823529411765,19,20,100,large,1
Bürobedarf | Kleidung & Accessoires,0.0,18,20,100,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,16,20,100,large,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,15,20,100,large,1
Auto & Motorrad | Sport & Freizeit,0.0,14,20,100,large,1
Auto & Motorrad | Spielzeug & Baby,0.0,13,20,100,large,1
Bürobedarf | Möbel & Wohnen,0.0,13,20,100,large,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,12,20,100,large,1
Bürobedarf | Elektronik & Computer,1.0,12,20,100,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,20,100,large,1
Spielzeug & Baby | Sport & Freizeit,1.0,12,20,100,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,11,20,100,large,1
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,10,20,100,large,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,10,20,100,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,10,20,100,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,20,100,large,1
Gesundheit & Pflege | Sport & Freizeit,0.0,8,20,100,large,1
Bürobedarf | Kosmetik & Drogerie,0.0,8,20,100,large,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,20,100,large,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,6,20,100,large,1
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,6,20,100,large,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,5,20,100,large,1
Bürobedarf | Sport & Freizeit,0.0,5,20,100,large,1
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,100,large,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,100,large,1
Bürobedarf | Werkzeug & Baumarkt,0.0,5,20,100,large,1
Bürobedarf | Spielzeug & Baby,1.0,3,20,100,large,1
Bürobedarf | Bürobedarf,1.0,3,20,100,large,1
Auto & Motorrad | Bürobedarf,0.0,3,20,100,large,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,3,20,100,large,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,3,20,100,large,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,100,large,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,2,20,100,large,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,2,20,100,large,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,100,large,1
Haustier & Tierbedarf | Spielzeug & Baby,0.0,2,20,100,large,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,20,100,large,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,20,100,large,1
Auto & Motorrad | Haustier & Tierbedarf,0.0,1,20,100,large,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,20,100,large,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,20,100,large,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,20,100,large,1
"Bücher, Filme & Musik | Lebensmittel & Getränke",1.0,1,20,100,large,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,100,large,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,20,100,large,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,100,large,1
Haustier & Tierbedarf | Haustier & Tierbedarf,0.0,1,20,100,large,1
Kleidung & Accessoires | Kleidung & Accessoires,0.16933638443935928,800,50,050,small,0
Möbel & Wohnen | Möbel & Wohnen,0.1986013986013986,644,50,050,small,0
Kleidung & Accessoires | Möbel & Wohnen,0.006802721088435374,293,50,050,small,0
Elektronik & Computer | Kleidung & Accessoires,0.037383177570093455,210,50,050,small,0
Elektronik & Computer | Elektronik & Computer,0.3148936170212766,198,50,050,small,0
Elektronik & Computer | Möbel & Wohnen,0.1414141414141414,184,50,050,small,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.11891891891891893,174,50,050,small,0
Kleidung & Accessoires | Sport & Freizeit,0.13559322033898305,165,50,050,small,0
Auto & Motorrad | Auto & Motorrad,0.11940298507462686,126,50,050,small,0
Spielzeug & Baby | Spielzeug & Baby,0.32592592592592595,113,50,050,small,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.33587786259541985,109,50,050,small,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50,050,small,0
Kleidung & Accessoires | Spielzeug & Baby,0.022988505747126436,86,50,050,small,0
Möbel & Wohnen | Sport & Freizeit,0.05405405405405406,72,50,050,small,0
Möbel & Wohnen | Spielzeug & Baby,0.028985507246376812,68,50,050,small,0
Sport & Freizeit | Sport & Freizeit,0.3291139240506329,66,50,050,small,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.3142857142857143,59,50,050,small,0
Elektronik & Computer | Werkzeug & Baumarkt,0.03389830508474576,58,50,050,small,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.06666666666666667,58,50,050,small,0
Kosmetik & Drogerie | Möbel & Wohnen,0.06896551724137931,56,50,050,small,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50,050,small,0
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50,050,small,0
Gesundheit & Pflege | Möbel & Wohnen,0.038461538461538464,51,50,050,small,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.3018867924528302,45,50,050,small,0
Auto & Motorrad | Möbel & Wohnen,0.0,40,50,050,small,0
Elektronik & Computer | Sport & Freizeit,0.05263157894736842,37,50,050,small,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.25,35,50,050,small,0
Gesundheit & Pflege | Gesundheit & Pflege,0.4090909090909091,35,50,050,small,0
Elektronik & Computer | Spielzeug & Baby,0.11764705882352941,32,50,050,small,0
Bürobedarf | Möbel & Wohnen,0.0,27,50,050,small,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.07407407407407407,26,50,050,small,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50,050,small,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.07692307692307693,25,50,050,small,0
Elektronik & Computer | Gesundheit & Pflege,0.07692307692307693,25,50,050,small,0
Bürobedarf | Kleidung & Accessoires,0.0,24,50,050,small,0
Auto & Motorrad | Sport & Freizeit,0.16,23,50,050,small,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50,050,small,0
Auto & Motorrad | Elektronik & Computer,0.0,22,50,050,small,0
Bürobedarf | Elektronik & Computer,0.25,21,50,050,small,0
Auto & Motorrad | Werkzeug & Baumarkt,0.10526315789473684,18,50,050,small,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50,050,small,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50,050,small,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50,050,small,0
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,050,small,0
Gesundheit & Pflege | Spielzeug & Baby,0.13333333333333333,14,50,050,small,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.15384615384615385,12,50,050,small,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.15384615384615385,12,50,050,small,0
Auto & Motorrad | Spielzeug & Baby,0.16666666666666666,11,50,050,small,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50,050,small,0
Spielzeug & Baby | Sport & Freizeit,0.0,9,50,050,small,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50,050,small,0
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,050,small,0
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50,050,small,0
Bürobedarf | Bürobedarf,0.75,5,50,050,small,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50,050,small,0
Auto & Motorrad | Bürobedarf,0.0,4,50,050,small,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.5,3,50,050,small,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50,050,small,0
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50,050,small,0
Bürobedarf | Kosmetik & Drogerie,0.0,3,50,050,small,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,3,50,050,small,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,50,050,small,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.6666666666666666,2,50,050,small,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,2,50,050,small,0
Bürobedarf | Sport & Freizeit,0.0,2,50,050,small,0
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,1,50,050,small,0
Bürobedarf | Spielzeug & Baby,1.0,1,50,050,small,0
Elektronik & Computer | Lebensmittel & Getränke,0.0,1,50,050,small,0
"Bücher, Filme & Musik | Lebensmittel & Getränke",0.0,1,50,050,small,0
Bürobedarf | Gesundheit & Pflege,0.0,1,50,050,small,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,050,small,0
Möbel & Wohnen | Möbel & Wohnen,0.5517241379310345,634,80,000,small,1
Kleidung & Accessoires | Kleidung & Accessoires,0.5181347150259067,562,80,000,small,1
Elektronik & Computer | Elektronik & Computer,0.8269230769230769,333,80,000,small,1
Elektronik & Computer | Möbel & Wohnen,0.6938775510204082,305,80,000,small,1
Kleidung & Accessoires | Möbel & Wohnen,0.6,227,80,000,small,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6966292134831461,224,80,000,small,1
Elektronik & Computer | Kleidung & Accessoires,0.5263157894736842,189,80,000,small,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.5454545454545454,165,80,000,small,1
Kleidung & Accessoires | Sport & Freizeit,0.17142857142857143,144,80,000,small,1
Spielzeug & Baby | Spielzeug & Baby,0.7924528301886793,139,80,000,small,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.25,116,80,000,small,1
Sport & Freizeit | Sport & Freizeit,0.6451612903225806,94,80,000,small,1
Auto & Motorrad | Auto & Motorrad,0.5833333333333334,88,80,000,small,1
Elektronik & Computer | Werkzeug & Baumarkt,0.6666666666666666,87,80,000,small,1
Auto & Motorrad | Sport & Freizeit,0.2222222222222222,79,80,000,small,1
Möbel & Wohnen | Sport & Freizeit,0.0,70,80,000,small,1
Elektronik & Computer | Spielzeug & Baby,0.6666666666666666,61,80,000,small,1
Auto & Motorrad | Kleidung & Accessoires,0.0,59,80,000,small,1
Möbel & Wohnen | Spielzeug & Baby,0.0,59,80,000,small,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,55,80,000,small,1
Auto & Motorrad | Möbel & Wohnen,0.0,51,80,000,small,1
Elektronik & Computer | Sport & Freizeit,0.0,50,80,000,small,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5555555555555556,48,80,000,small,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,40,80,000,small,1
Auto & Motorrad | Elektronik & Computer,1.0,39,80,000,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.46153846153846156,35,80,000,small,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.6153846153846154,34,80,000,small,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,33,80,000,small,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,32,80,000,small,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,31,80,000,small,1
Auto & Motorrad | Werkzeug & Baumarkt,1.0,27,80,000,small,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,80,000,small,1
Auto & Motorrad | Spielzeug & Baby,0.6666666666666666,25,80,000,small,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,21,80,000,small,1
Gesundheit & Pflege | Gesundheit & Pflege,1.0,21,80,000,small,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,21,80,000,small,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,20,80,000,small,1
Spielzeug & Baby | Sport & Freizeit,0.0,20,80,000,small,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,18,80,000,small,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,18,80,000,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80,000,small,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,16,80,000,small,1
Bürobedarf | Möbel & Wohnen,1.0,14,80,000,small,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,80,000,small,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,9,80,000,small,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,7,80,000,small,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,80,000,small,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,6,80,000,small,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,6,80,000,small,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,6,80,000,small,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,6,80,000,small,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,5,80,000,small,1
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80,000,small,1
Bürobedarf | Werkzeug & Baumarkt,0.0,5,80,000,small,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,80,000,small,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,5,80,000,small,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,4,80,000,small,1
Bürobedarf | Spielzeug & Baby,1.0,4,80,000,small,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,4,80,000,small,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,4,80,000,small,1
Bürobedarf | Kosmetik & Drogerie,0.0,3,80,000,small,1
Auto & Motorrad | Bürobedarf,0.0,3,80,000,small,1
Auto & Motorrad | Gesundheit & Pflege,0.0,3,80,000,small,1
Bürobedarf | Kleidung & Accessoires,0.0,3,80,000,small,1
Bürobedarf | Elektronik & Computer,0.0,3,80,000,small,1
Bürobedarf | Bürobedarf,1.0,2,80,000,small,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,2,80,000,small,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,80,000,small,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,80,000,small,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,2,80,000,small,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,80,000,small,1
Bürobedarf | Sport & Freizeit,0.0,1,80,000,small,1
Kleidung & Accessoires | Kleidung & Accessoires,0.4874551971326165,800,50,050,small,2
Möbel & Wohnen | Möbel & Wohnen,0.44666666666666666,644,50,050,small,2
Kleidung & Accessoires | Möbel & Wohnen,0.0,293,50,050,small,2
Elektronik & Computer | Kleidung & Accessoires,0.34782608695652173,210,50,050,small,2
Elektronik & Computer | Elektronik & Computer,0.7368421052631579,198,50,050,small,2
Elektronik & Computer | Möbel & Wohnen,0.717948717948718,184,50,050,small,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.5555555555555556,174,50,050,small,2
Kleidung & Accessoires | Sport & Freizeit,0.4444444444444444,165,50,050,small,2
Auto & Motorrad | Auto & Motorrad,0.4444444444444444,126,50,050,small,2
Spielzeug & Baby | Spielzeug & Baby,0.9777777777777777,113,50,050,small,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6197183098591549,109,50,050,small,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50,050,small,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,86,50,050,small,2
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,72,50,050,small,2
Möbel & Wohnen | Spielzeug & Baby,0.0,68,50,050,small,2
Sport & Freizeit | Sport & Freizeit,0.6875,66,50,050,small,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6666666666666666,59,50,050,small,2
Elektronik & Computer | Werkzeug & Baumarkt,0.3333333333333333,58,50,050,small,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,58,50,050,small,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,56,50,050,small,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50,050,small,2
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50,050,small,2
Gesundheit & Pflege | Möbel & Wohnen,0.6666666666666666,51,50,050,small,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.5384615384615384,45,50,050,small,2
Auto & Motorrad | Möbel & Wohnen,0.0,40,50,050,small,2
Elektronik & Computer | Sport & Freizeit,0.0,37,50,050,small,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.8,35,50,050,small,2
Gesundheit & Pflege | Gesundheit & Pflege,0.9,35,50,050,small,2
Elektronik & Computer | Spielzeug & Baby,0.6666666666666666,32,50,050,small,2
Bürobedarf | Möbel & Wohnen,0.0,27,50,050,small,2
Spielzeug & Baby | Werkzeug & Baumarkt,1.0,26,50,050,small,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50,050,small,2
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50,050,small,2
Elektronik & Computer | Gesundheit & Pflege,1.0,25,50,050,small,2
Bürobedarf | Kleidung & Accessoires,0.0,24,50,050,small,2
Auto & Motorrad | Sport & Freizeit,0.6666666666666666,23,50,050,small,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50,050,small,2
Auto & Motorrad | Elektronik & Computer,0.0,22,50,050,small,2
Bürobedarf | Elektronik & Computer,0.6666666666666666,21,50,050,small,2
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50,050,small,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50,050,small,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50,050,small,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50,050,small,2
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,050,small,2
Gesundheit & Pflege | Spielzeug & Baby,1.0,14,50,050,small,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,12,50,050,small,2
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,50,050,small,2
Auto & Motorrad | Spielzeug & Baby,1.0,11,50,050,small,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50,050,small,2
Spielzeug & Baby | Sport & Freizeit,0.0,9,50,050,small,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50,050,small,2
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,050,small,2
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50,050,small,2
Bürobedarf | Bürobedarf,1.0,5,50,050,small,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50,050,small,2
Auto & Motorrad | Bürobedarf,0.0,4,50,050,small,2
"Bücher, Filme & Musik | Gesundheit & Pflege",1.0,3,50,050,small,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50,050,small,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50,050,small,2
